Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Access Type,Source,EID
"Uzhachenko, R., Shanker, A., Dupont, G.","6506457957;7005388954;7004422811;","Computational properties of mitochondria in T cell activation and fate",2016,"Open Biology","6","11", 160192,"","",,2,"10.1098/rsob.160192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995965437&doi=10.1098%2frsob.160192&partnerID=40&md5=22a84b8ee1affb0f2164ab285b139933",Article,"Final",Open Access,Scopus,2-s2.0-84995965437
"Kubrak, O.I., Lushchak, O.V., Zandawala, M., Nässel, D.R.","23570057900;56243939600;36492626000;7004648516;","Systemic corazonin signalling modulates stress responses and metabolism in Drosophila",2016,"Open Biology","6","11", 160152,"","",,24,"10.6084/m9.figshare.c.3520062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995953703&doi=10.6084%2fm9.figshare.c.3520062&partnerID=40&md5=90bede866b756c5088cf064ac0c1229c",Article,"Final",,Scopus,2-s2.0-84995953703
"Samson, A.L., Ho, B., Au, A.E., Schoenwaelder, S.M., Smyth, M.J., Bottomley, S.P., Kleifeld, O., Medcalf, R.L.","7005553540;25421722600;55994375600;6602768123;7202702094;7006072341;35311004300;7006153742;","Physicochemical properties that control protein aggregation also determine whether a protein is retained or released from necrotic cells",2016,"Open Biology","6","11", 160098,"","",,2,"10.1098/rsob.160098","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995912328&doi=10.1098%2frsob.160098&partnerID=40&md5=b7096554352a1f6994dd614f5fdb6ca3",Article,"Final",Open Access,Scopus,2-s2.0-84995912328
"Michael, C.A., Franks, A.E., Labbate, M.","7103090088;26639265700;15755805100;","The antimicrobial resistance crisis: Management through gene monitoring",2016,"Open Biology","6","11", 160236,"","",,4,"10.1098/rsob.160236","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995899343&doi=10.1098%2frsob.160236&partnerID=40&md5=0c7a5ab7ba8e9bbb36203b413f8e7b71",Article,"Final",Open Access,Scopus,2-s2.0-84995899343
"Benabdallah, N.S., Gautier, P., Hekimoglu-Balkan, B., Lettice, L.A., Bhatia, S., Bickmore, W.A.","57190254467;55164896000;55210902000;6602126520;35848197600;7005234771;","SBE6: A novel long-range enhancer involved in driving sonic hedgehog expression in neural progenitor cells",2016,"Open Biology","6","11", 160197,"","",,3,"10.1098/rsob.160197","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995877420&doi=10.1098%2frsob.160197&partnerID=40&md5=9d65003d04bc4f046ed9995241fce725",Article,"Final",Open Access,Scopus,2-s2.0-84995877420
"Sillam-Dussès, D., Hanus, R., Poulsen, M., Roy, V., Favier, M., Vasseur-Cognet, M.","8296158600;7004239633;7005706915;15520179100;35409084800;6603541060;","Correction to The role of the glucose-sensing transcription factor carbohydrate-responsive element-binding protein pathway in termite queen fertility (Open Biol. (2016) 6 (160080) DOI: 10.1098/rsob.160080)",2016,"Open Biology","6","10", 160237,"","",,,"10.1098/rsob.160237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991737627&doi=10.1098%2frsob.160237&partnerID=40&md5=b7169a5e09a2b742164a8b7aadd41e1e",Erratum,"Final",Open Access,Scopus,2-s2.0-84991737627
"Patel, J.T., Belsham, H.R., Rathbone, A.J., Wickstead, B., Gell, C., Friel, C.T.","35745129000;56198285700;8253304500;6602380992;9740419400;6701777048;","The family-specific α4-helix of the kinesin-13, MCAK, is critical to microtubule end recognition",2016,"Open Biology","6","10", 160223,"","",,5,"10.1098/rsob.160223","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991730071&doi=10.1098%2frsob.160223&partnerID=40&md5=af954ee78c4f67204677e3c4ef0c1355",Article,"Final",Open Access,Scopus,2-s2.0-84991730071
"Lorenzo-Diaz, F., Fernández-Lopez, C., Douarre, P.-E., Baez-Ortega, A., Flores, C., Glaser, P., Espinosa, M.","6506188328;56008801400;57070376500;56816967200;7103184966;7102878204;7101933534;","Streptococcal group B integrative and mobilizable element IMESag-rpsI encodes a functional relaxase involved in its transfer",2016,"Open Biology","6","10", 160084,"","",,3,"10.1098/rsob.160084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991728574&doi=10.1098%2frsob.160084&partnerID=40&md5=7d9b84e5fdd20d7a47c1e1a81bcc9553",Article,"Final",Open Access,Scopus,2-s2.0-84991728574
"Rodríguez-Bolaños, M., Cabrera, N., Perez-Montfort, R.","37104971400;7003694015;7004155242;","Identification of the critical residues responsible for differential reactivation of the triosephosphate isomerases of two trypanosomes",2016,"Open Biology","6","10", 160161,"","",,4,"10.1098/rsob.160161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991628685&doi=10.1098%2frsob.160161&partnerID=40&md5=bede94f3144344295f00037a0560ad6b",Article,"Final",Open Access,Scopus,2-s2.0-84991628685
"McKenzie, C., Bassi, Z.I., Debski, J., Gottardo, M., Callaini, G., Dadlez, M., D'Avino, P.P.","57192705419;54419437700;57202617236;25821575400;7003944891;6603847057;6601982253;","Cross-regulation between Aurora B and Citron kinase controls midbody architecture in cytokinesis",2016,"Open Biology","6","3", 160019,"","",,9,"10.1098/rsob.160019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990849063&doi=10.1098%2frsob.160019&partnerID=40&md5=e9153b343f8e372dfdabef772a381dc3",Article,"Final",Open Access,Scopus,2-s2.0-84990849063
"Howe, K., Schiffer, P.H., Zielinski, J., Wiehe, T., Laird, G.K., Marioni, J.C., Soylemez, O., Kondrashov, F., Leptin, M.","23094189000;55249661600;15052707100;6701588162;7005411203;13103737300;55658184600;6701620800;7004672813;","Structure and evolutionary history of a large family of NLR proteins in the zebrafish",2016,"Open Biology","6","4", 160009,"","",,28,"10.1098/rsob.160009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978866139&doi=10.1098%2frsob.160009&partnerID=40&md5=6e0aea85a8c913ff000f2f329d1317de",Article,"Final",Open Access,Scopus,2-s2.0-84978866139
"Singleton, M.R.","7005524770;","Getting to the heart of an unusual kinetochore",2016,"Open Biology","6","4", 160040,"","",,,"10.1098/rsob.16.0040","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964402662&doi=10.1098%2frsob.16.0040&partnerID=40&md5=20928e7ecfd0b2ee6b0ba780c52cf818",Review,"Final",,Scopus,2-s2.0-84964402662
"Song, J., Haque, M., Song, J., Fino, K., Wang, Y., Sandhu, P., Song, X., Norbury, C., Ni, B., Fang, D., Salek-Ardakani, S.","55500861200;15737065100;55790009000;54994108600;57188693676;57102983800;57188677173;7006372169;7101850460;7202133641;57203174254;","C-Myc regulation by costimulatory signals modulates the generation of CD8 + memory T cells during viral infection",2016,"Open Biology","6","1", 150208,"","",,8,"10.1098/rsob.150208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962312864&doi=10.1098%2frsob.150208&partnerID=40&md5=b0529f19027ea2e1bf7e422269818f4b",Article,"Final",Open Access,Scopus,2-s2.0-84962312864
"Wood, L., Booth, D.G., Vargiu, G., Ohta, S., De Lima Alves, F., Samejima, K., Fukagawa, T., Rappsilber, J., Earnshaw, W.C.","56328463000;37664326400;37662340200;7402025038;15845177300;7006471943;7003912496;6603851819;7102230459;","Auxin/AID versus conventional knockouts: Distinguishing the roles of CENP-T/W in mitotic kinetochore assembly and stability",2016,"Open Biology","6","1", 150230,"","",,13,"10.1098/rsob.150230","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962299875&doi=10.1098%2frsob.150230&partnerID=40&md5=1e3a2937114785f493896321c6b815a7",Article,"Final",Open Access,Scopus,2-s2.0-84962299875
"Glover, D.M.","35598057300;","Editorial bring in the new!",2016,"Open Biology","6","1", 150264,"","",,,"10.1098/rsob.150264","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962290262&doi=10.1098%2frsob.150264&partnerID=40&md5=8b1c7212da073b4bca7653b8bc9d86b7",Editorial,"Final",Open Access,Scopus,2-s2.0-84962290262
"Sampath, K., Robertson, E.J.","7006347677;35494533600;","Keeping a lid on nodal: Transcriptional and translational repression of nodal signalling",2016,"Open Biology","6","1", 150200,"","",,8,"10.1098/rsob.150200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962286731&doi=10.1098%2frsob.150200&partnerID=40&md5=ca95f2200952eea60bb730553e0d271f",Review,"Final",Open Access,Scopus,2-s2.0-84962286731
"Vest, K.E., Wang, J., Gammon, M.G., Maynard, M.K., White, O.L., Cobine, J.A., Mahone, W.K., Cobine, P.A.","57193266857;57188686144;57188692867;57188684596;57188684590;57188676506;57188683254;6602646021;","Overlap of copper and iron uptake systems in mitochondria in Saccharomyces cerevisiae",2016,"Open Biology","6","1", 150223,"","",,14,"10.1098/rsob.150223","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962262010&doi=10.1098%2frsob.150223&partnerID=40&md5=e22d6aad98345feb7268833c67815d29",Article,"Final",Open Access,Scopus,2-s2.0-84962262010
"Ligasová, A., Liboska, R., Friedecký, D., Mičová, K., Adam, T., Ozdian, T., Rosenberg, I., Koberna, K.","8853283300;6602997070;6602990315;26536433600;7005899012;35771585000;7201713704;6603425600;","Dr Jekyll and Mr Hyde: A strange case of 5-ethynyl-2′-deoxyuridine and 5-ethynyl-2′-deoxycytidine",2016,"Open Biology","6","1", 150172,"","",,4,"10.1098/rsob.150172","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962256431&doi=10.1098%2frsob.150172&partnerID=40&md5=253005ef9f11d754b720f526f650cf5d",Article,"Final",Open Access,Scopus,2-s2.0-84962256431
"Laurinyecz, B., Péter, M., Vedelek, V., Kovács, A.L., Juhász, G., Maróy, P., Vígh, L., Balogh, G., Sinka, R.","14421084500;35975316400;57188690441;35327131300;57194781274;6602147765;7004214259;7005522958;57197835454;","Reduced expression of CDP-DAG synthase changes lipid composition and leads to male sterility in Drosophila",2016,"Open Biology","6","1", 150169,"","",,7,"10.1098/rsob.150169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962229856&doi=10.1098%2frsob.150169&partnerID=40&md5=47dc957cc7abc5a97cece7ae2831e375",Article,"Final",Open Access,Scopus,2-s2.0-84962229856
"Petrus, M.L.C., Vijgenboom, E., Chaplin, A.K., Worrall, J.A.R., Van Wezel, G.P., Claessen, D.","55386545400;7003492513;55222294400;7005853424;6701459924;6602503255;","The DyP-type peroxidase DtpA is a Tat-substrate required for GlxA maturation and morphogenesis in Streptomyces",2016,"Open Biology","6","1", 150149,"","",,17,"10.1098/rsob.150149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962228186&doi=10.1098%2frsob.150149&partnerID=40&md5=12fe1d74e9d4ea3acc2f2f6ffbb84e0d",Article,"Final",Open Access,Scopus,2-s2.0-84962228186
"Irles, P., Elshaer, N., Piulachs, M.-D.","26632215300;56671339200;6701615572;","The Notch pathway regulates both the proliferation and differentiation of follicular cells in the panoistic ovary of Blattella germanica",2016,"Open Biology","6","1", 150197,"","",,6,"10.1098/rsob.150197","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962228053&doi=10.1098%2frsob.150197&partnerID=40&md5=096a7916f50dd83231f8dd11faefa273",Article,"Final",Open Access,Scopus,2-s2.0-84962228053
"Mund, T., Graeb, M., Mieszczanek, J., Gammons, M., Pelham, H.R.B., Bienz, M.","7801654914;36349770100;6602373018;35764243900;7005593326;7006356043;","Disinhibition of the HECT E3 ubiquitin ligase WWP2 by polymerized Dishevelled",2015,"Open Biology","5","12", 150185,"","",,15,"10.1098/rsob.150185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962311197&doi=10.1098%2frsob.150185&partnerID=40&md5=b64bc26b76e0114a9bad0010a359eb21",Article,"Final",Open Access,Scopus,2-s2.0-84962311197
"Mariappa, D., Zheng, X., Schimpl, M., Raimi, O., Ferenbach, A.T., Müller, H.-A.J., Van Aalten, D.M.F.","6508235122;36678398600;15756634400;23019531700;6505797382;55460063100;7004711938;","Dual functionality of O-GlcNAc transferase is required for Drosophila development",2015,"Open Biology","5","12", 150234,"","",,11,"10.1098/rsob.150234","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962310803&doi=10.1098%2frsob.150234&partnerID=40&md5=ad019de6e9baab9687f875feeff121bd",Article,"Final",Open Access,Scopus,2-s2.0-84962310803
"Comandatore, F., Cordaux, R., Bandi, C., Blaxter, M., Darby, A., Makepeace, B.L., Montagna, M., Sassera, D.","54402535800;6602618478;7005488395;7005409204;7005488716;8783042300;37047638500;25622769100;","Supergroup C Wolbachia, mutualist symbionts of filarial nematodes, have a distinct genome structure",2015,"Open Biology","5","12", 150099,"","",,13,"10.1098/rsob.150099","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962252176&doi=10.1098%2frsob.150099&partnerID=40&md5=48a9b1dab02539bf25b8687a88893061",Article,"Final",Open Access,Scopus,2-s2.0-84962252176
"Gao, Z., Zhu, X., Dou, Y.","56134707000;55508625000;9744787400;","The MIR-302/367 cluster: A comprehensive update on its evolution and functions",2015,"Open Biology","5","12", 150138,"","",,31,"10.1098/rsob.150138","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962224498&doi=10.1098%2frsob.150138&partnerID=40&md5=5f5fd1e41f332cf9d202da438c8a9c93",Article,"Final",Open Access,Scopus,2-s2.0-84962224498
"Seco-Hidalgo, V., De Pablos, L.M., Osuna, A.","56672865100;8695901400;7006639555;","Transcriptional and phenotypical heterogeneity of Trypanosoma cruzi cell populations",2015,"Open Biology","5","12", 150190,"","",,9,"10.1098/rsob.150190","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962211679&doi=10.1098%2frsob.150190&partnerID=40&md5=189cd83a5402a4a272cd8df04b202642",Article,"Final",Open Access,Scopus,2-s2.0-84962211679
"Coelho, P.A., Bury, L., Shahbazi, M.N., Liakath-Ali, K., Tate, P.H., Wormald, S., Hindley, C.J., Huch, M., Archer, J., Skarnes, W.C., Zernicka-Goetz, M., Glover, D.M.","7102838565;55930815200;37027121500;56114667000;7005128706;6508068931;26967798500;15750457900;7202054865;57202518887;7003445284;35598057300;","Over-expression of Plk4 induces centrosome amplification, loss of primary cilia and associated tissue hyperplasia in the mouse",2015,"Open Biology","5","12", 150209,"","",,49,"10.1098/rsob.150209","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962210959&doi=10.1098%2frsob.150209&partnerID=40&md5=3d1d93f93d8ff68e9a3d1c3fd51657da",Article,"Final",Open Access,Scopus,2-s2.0-84962210959
"Pacitto, A., Ascher, D.B., Wong, L.H., Blaszczyk, B.K., Nookala, R.K., Zhang, N., Dokudovskaya, S., Levine, T.P., Blundell, T.L.","55697609200;24170676900;55606531200;55697820000;9740565400;7401648317;6602117705;7102551297;36042209300;","Lst4, the yeast Fnip1/2 orthologue, is a DENN-family protein",2015,"Open Biology","5","12", 150174,"","",,14,"10.1098/rsob.150174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962210544&doi=10.1098%2frsob.150174&partnerID=40&md5=1f4a3be1b1feed1844aefbd51e4226d5",Article,"Final",Open Access,Scopus,2-s2.0-84962210544
"Schmidt, C., Fizet, J., Properzi, F., Batchelor, M., Sandberg, M.K., Edgeworth, J.A., Afran, L., Ho, S., Badhan, A., Klier, S., Linehan, J.M., Brandner, S., Hosszu, L.L.P., Tattum, M.H., Jat, P., Clarke, A.R., Klöhn, P.C., Wadsworth, J.D.F., Jackson, G.S., Collinge, J.","7403163770;55342461500;6602356464;57197371210;35817098100;26326224800;57194754457;57188683845;26021049900;35114902100;7006619059;7006643850;6603135280;12781144100;7004256602;7403682319;6602262795;7101641284;35620199200;57203103373;","A systematic investigation of production of synthetic prions from recombinant prion protein",2015,"Open Biology","5","12", 150165,"","",,14,"10.1098/rsob.150165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962209144&doi=10.1098%2frsob.150165&partnerID=40&md5=25dfa575a9965495373b5103fcf9ce1a",Article,"Final",Open Access,Scopus,2-s2.0-84962209144
"Cui, Y., Huang, T., Zhang, X.","56079635800;55251003000;56389303400;","RNA editing of microRNA prevents RNA-induced silencing complex recognition of target mRNA",2015,"Open Biology","5","12", 150126,"","",,23,"10.1098/rsob.150126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960534735&doi=10.1098%2frsob.150126&partnerID=40&md5=8856b685e57a21457c237918fd548e25",Article,"Final",Open Access,Scopus,2-s2.0-84960534735
"Pauls, S., Goode, D.K., Petrone, L., Oliveri, P., Elgar, G.","7004559865;7006862531;56211216600;6602473832;7003707374;","Evolution of lineage-specific functions in ancient cis-regulatory modules",2015,"Open Biology","5","11", 150079,"","",,2,"10.1098/rsob.150079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946924669&doi=10.1098%2frsob.150079&partnerID=40&md5=319eb1389525700ef64e5c161f73cac1",Article,"Final",Open Access,Scopus,2-s2.0-84946924669
"Thoms, S.","8880223200;","Import of proteins into peroxisomes: Piggybacking to a new home away from home",2015,"Open Biology","5","11", 150148,"","",,8,"10.1098/rsob.150148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962324632&doi=10.1098%2frsob.150148&partnerID=40&md5=d921f54ee05268c3404b2f28186244ac",Article,"Final",Open Access,Scopus,2-s2.0-84962324632
"Vucenik, I.","7003728275;","Conundrum of IP<inf>6</inf>",2015,"Open Biology","5","11", 150048,"","",,2,"10.1098/rsob.150048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962311879&doi=10.1098%2frsob.150048&partnerID=40&md5=410469d4c658f075cfe8717eb252e268",Review,"Final",Open Access,Scopus,2-s2.0-84962311879
"Irvine, R.F., Bulley, S.J., Wilson, M.S., Saiardi, A.","55579572200;56662515000;57200735666;6701885812;","There is no 'Conundrum' of InsP<inf>6</inf>",2015,"Open Biology","5","11", 150181,"","",,1,"10.1098/rsob.150181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962307727&doi=10.1098%2frsob.150181&partnerID=40&md5=f4cd5679f6c6374d6b7a21b68f912a15",Article,"Final",Open Access,Scopus,2-s2.0-84962307727
"Calda, G.V., Lynch, T.R., Anderson, R., Afreen, S., Varma, D., De Luca, J.G.","57188688555;57188677593;57188687009;56610175000;8102339900;24170867600;","The RZZ complex requires the N-terminus of KNL1 to mediate optimal Mad1 kinetochore localization in human cells",2015,"Open Biology","5","11", 150160,"","",,21,"10.1098/rsob.150160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962286889&doi=10.1098%2frsob.150160&partnerID=40&md5=d4e884f63ff4759a3304c029ed36abdd",Article,"Final",Open Access,Scopus,2-s2.0-84962286889
"Wang, S., Lv, J., Zhang, L., Dou, J., Sun, Y., Li, X., Fu, X., Dou, H., Mao, J., Hu, X., Bao, Z.","35206500800;55787719600;55709109000;55243795400;56661493400;55859747500;57210071273;56585454300;55656427300;55496158000;7202908322;","MethylRAD: A simple and scalable method for genome-wide DNA methylation profiling using methylation-dependent restriction enzymes",2015,"Open Biology","5","11", 150130,"","",,23,"10.1098/rsob.150130","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962269789&doi=10.1098%2frsob.150130&partnerID=40&md5=8a2a83886c8cc6ac914bc65d1815ab9c",Article,"Final",Open Access,Scopus,2-s2.0-84962269789
